Order ID,Postman ID,Customer ID,"Delivery Address (Lat, Long)",Item Type,Booking Date,Delivery Date,Day of Week,Initial Time Slot,Modified Time Slot,Address Type,Delivery Outcome,Delivery Route Traffic Conditions,Weather Conditions
ORD3426,POST027,CUST127,"'25.601331032694485, -80.24799744525606'",ID-Card,2024-12-17,2024-12-30,1,5,,1,1,1,1
ORD3427,POST028,CUST128,"'25.892378439016912, -80.0694168523319'",Drivers-License,2024-12-18,2024-12-31,2,3,,2,1,2,3
ORD3428,POST029,CUST129,"'25.92710844897441, -80.03533490260914'",Passport,2024-12-19,2024-12-31,2,1,,1,1,3,2
ORD3429,POST030,CUST130,"'25.605032762981946, -79.95462059813903'",ID-Card,2024-12-20,2025-01-01,3,1,,1,1,1,1
ORD3430,POST031,CUST131,"'25.85564270254501, -80.21558650877876'",Articles,2024-12-21,2024-12-30,1,2,,2,1,2,3
ORD3431,POST032,CUST132,"'25.852353428436682, -80.07208804552175'",ID-Card,2024-12-22,2025-01-02,4,1,,3,1,3,2
ORD3432,POST033,CUST133,"'25.98831919262687, -80.26214573286964'",ID-Card,2024-12-23,2025-01-04,6,5,,1,0,1,1
ORD3433,POST034,CUST134,"'25.628933791226693, -80.20817009513244'",Drivers-License,2024-12-24,2025-01-04,6,3,,3,1,2,3
ORD3434,POST035,CUST135,"'25.68117031433824, -80.3456015957958'",Drivers-License,2024-12-25,2025-01-03,5,1,,2,1,3,2
ORD3435,POST036,CUST136,"'25.81316052818851, -80.15198329594321'",Drivers-License,2024-12-26,2025-01-03,5,1,3.0,2,1,1,1
ORD3436,POST037,CUST137,"'25.813642893675976, -80.27437906219572'",ID-Card,2024-12-27,2025-01-06,1,2,,3,1,2,3
ORD3437,POST038,CUST138,"'25.55312887115154, -80.05273690799324'",Drivers-License,2024-12-28,2025-01-09,4,1,,2,1,3,2
ORD3438,POST039,CUST139,"'25.87601797246829, -80.21655494221723'",Drivers-License,2024-12-29,2025-01-08,3,5,,1,1,1,1
ORD3439,POST040,CUST140,"'25.62029404867417, -80.07226965651095'",Drivers-License,2024-12-30,2025-01-09,4,3,,2,1,2,3
ORD3440,POST041,CUST141,"'25.867204895182976, -80.24911221478679'",ID-Card,2024-12-31,2025-01-11,6,1,,2,1,3,2
ORD3441,POST042,CUST142,"'25.629926224572536, -80.1480676948752'",Drivers-License,2024-12-01,2024-12-11,3,1,3.0,1,1,1,1
ORD3442,POST043,CUST143,"'25.8507265403651, -80.03998997173677'",Drivers-License,2024-12-02,2024-12-10,2,2,,1,1,2,3
ORD3443,POST044,CUST144,"'25.743519246956488, -80.08321721931698'",ID-Card,2024-12-03,2024-12-11,3,1,,1,1,3,2
ORD3444,POST045,CUST145,"'25.877916001782467, -80.32182362382758'",Drivers-License,2024-12-04,2024-12-12,4,5,,2,1,1,1
ORD3445,POST046,CUST146,"'25.935885540524136, -80.05005600877998'",ID-Card,2024-12-05,2024-12-14,6,3,,2,1,2,3
ORD3446,POST047,CUST147,"'25.65365196579853, -80.23475866490239'",Passport,2024-12-06,2024-12-16,1,1,,2,1,3,2
ORD3447,POST048,CUST148,"'25.781282091276445, -80.18895077658742'",Passport,2024-12-07,2024-12-18,3,1,,1,1,1,1
ORD3448,POST049,CUST149,"'25.788869978728396, -80.21852209995923'",ID-Card,2024-12-08,2024-12-16,1,2,,3,1,2,3
ORD3449,POST050,CUST150,"'25.866717655037192, -80.02202929338898'",Drivers-License,2024-12-09,2024-12-20,5,1,,1,1,3,2
ORD3450,POST001,CUST151,"'25.676006461407237, -80.08745090760083'",Drivers-License,2024-12-10,2024-12-20,5,1,,1,1,1,1
ORD3451,POST002,CUST152,"'25.97808685473976, -80.380862106938'",ID-Card,2024-12-11,2024-12-20,5,3,,3,1,2,3
ORD3452,POST003,CUST153,"'25.60857583594924, -80.39861900384744'",Passport,2024-12-12,2024-12-24,2,1,,3,1,3,2
ORD3453,POST004,CUST154,"'25.95677975663849, -80.31099748029938'",ID-Card,2024-12-13,2024-12-24,2,1,,3,1,1,1
ORD3454,POST005,CUST155,"'25.668536413536348, -79.9923528805475'",Passport,2024-12-14,2024-12-23,1,2,,1,1,2,3
ORD3455,POST006,CUST156,"'25.59475923074236, -79.94670733311979'",Passport,2024-12-15,2024-12-24,2,1,,1,1,3,2
ORD3456,POST007,CUST157,"'25.879277789608537, -80.20105461282526'",Drivers-License,2024-12-16,2024-12-27,5,1,,1,1,1,1
ORD3457,POST008,CUST158,"'25.859884646202282, -79.98653631464795'",Passport,2024-12-17,2024-12-28,6,3,,1,1,2,3
ORD3458,POST009,CUST159,"'25.87698040785033, -80.22858624494353'",ID-Card,2024-12-18,2024-12-28,6,1,,1,0,3,2
ORD3459,POST010,CUST160,"'25.709994977522598, -80.08671403336629'",Drivers-License,2024-12-19,2024-12-28,6,1,,2,1,1,1
ORD3460,POST011,CUST161,"'25.942883679347958, -80.08880403707344'",Passport,2024-12-20,2025-01-02,4,2,,1,1,2,3
ORD3461,POST012,CUST162,"'25.934174124646773, -80.22127122993614'",Passport,2024-12-21,2025-01-02,4,1,,1,1,3,2
ORD3462,POST013,CUST163,"'25.7774093447353, -80.16717935870368'",Drivers-License,2024-12-22,2025-01-02,4,5,,2,1,1,1
ORD3463,POST014,CUST164,"'25.74227384520932, -80.03248155877115'",Passport,2024-12-23,2025-01-04,6,3,,1,1,2,3
ORD3464,POST015,CUST165,"'25.62089132510827, -80.14473372394802'",ID-Card,2024-12-24,2025-01-03,5,1,,2,1,3,2
ORD3465,POST016,CUST166,"'25.57793486227122, -80.3534037264602'",ID-Card,2024-12-25,2025-01-06,1,1,4.0,1,0,1,1
ORD3466,POST017,CUST167,"'25.995942070124045, -80.43534186321321'",ID-Card,2024-12-26,2025-01-06,1,2,,1,1,2,3
ORD3467,POST018,CUST168,"'25.753426482500174, -80.14417825224234'",Drivers-License,2024-12-27,2025-01-07,2,1,,1,1,3,2
ORD3468,POST019,CUST169,"'25.81549742503465, -80.34618014967258'",ID-Card,2024-12-28,2025-01-09,4,5,,2,1,1,1
ORD3469,POST020,CUST170,"'25.782640393344792, -80.25012668516617'",ID-Card,2024-12-29,2025-01-07,2,3,,3,1,2,3
ORD3470,POST021,CUST171,"'25.780987319782906, -80.29749972404295'",ID-Card,2024-12-30,2025-01-10,5,1,,1,1,3,2
ORD3471,POST022,CUST172,"'25.91534122826296, -80.04127734031317'",Drivers-License,2024-12-31,2025-01-08,3,1,,1,1,1,1
ORD3472,POST023,CUST173,"'25.655802424002086, -80.008649806281'",ID-Card,2024-12-01,2024-12-12,4,2,,1,1,2,3
ORD3473,POST024,CUST174,"'25.53760552400719, -80.40315207439343'",Passport,2024-12-02,2024-12-10,2,1,,1,1,3,2
ORD3474,POST025,CUST175,"'25.919422698293094, -80.04507578911885'",Passport,2024-12-03,2024-12-13,5,5,,1,1,1,1
ORD3475,POST026,CUST176,"'25.809880244425106, -80.34145825534796'",Drivers-License,2024-12-04,2024-12-16,1,3,,1,0,2,3
ORD3476,POST027,CUST177,"'25.629478560880244, -80.21473711461633'",Letters,2024-12-05,2024-12-13,5,1,,1,1,3,2
ORD3477,POST028,CUST178,"'25.775078513689785, -79.94955581085371'",ID-Card,2024-12-06,2024-12-17,2,1,,2,1,1,1
ORD3478,POST029,CUST179,"'25.79069927793226, -80.07129876916373'",ID-Card,2024-12-07,2024-12-18,3,2,,2,1,2,3
ORD3479,POST030,CUST180,"'25.750088195780226, -80.02879577809078'",Passport,2024-12-08,2024-12-19,4,1,,3,1,3,2
ORD3480,POST031,CUST181,"'25.746393636932975, -79.94295698980055'",ID-Card,2024-12-09,2024-12-20,5,5,,1,1,1,1
ORD3481,POST032,CUST182,"'25.784515021164893, -80.37064485448509'",Passport,2024-12-10,2024-12-18,3,3,,1,1,2,3
ORD3482,POST033,CUST183,"'25.525655077820435, -80.05257207896294'",Drivers-License,2024-12-11,2024-12-23,1,1,,1,1,3,2
ORD3483,POST034,CUST184,"'25.888968473611794, -79.97887414518522'",ID-Card,2024-12-12,2024-12-24,2,1,,1,1,1,1
ORD3484,POST035,CUST185,"'25.576832640181557, -80.01633436419371'",ID-Card,2024-12-13,2024-12-23,1,2,,2,1,2,3
ORD3485,POST036,CUST186,"'25.641910521980094, -80.12384643641997'",ID-Card,2024-12-14,2024-12-24,2,1,,1,1,3,2
ORD3486,POST037,CUST187,"'25.515467179339698, -80.40852148001821'",ID-Card,2024-12-15,2024-12-27,5,5,,1,1,1,1
ORD3487,POST038,CUST188,"'25.578436489479284, -80.36311639720032'",Passport,2024-12-16,2024-12-24,2,3,,2,1,2,3
ORD3488,POST039,CUST189,"'25.939217184508564, -80.26269589998834'",ID-Card,2024-12-17,2024-12-27,5,1,,3,1,3,2
ORD3489,POST040,CUST190,"'25.60939102301512, -80.37680502872027'",Passport,2024-12-18,2024-12-27,5,1,,3,1,1,1
ORD3490,POST041,CUST191,"'25.660743554598916, -80.19260071531284'",ID-Card,2024-12-19,2024-12-28,6,2,,2,1,2,3
ORD3491,POST042,CUST192,"'25.91767989977864, -80.35237732834625'",Passport,2024-12-20,2024-12-30,1,1,,2,1,3,2
ORD3492,POST043,CUST193,"'25.826374639963618, -79.99412889340829'",Passport,2024-12-21,2025-01-01,3,1,,1,1,1,1
ORD3493,POST044,CUST194,"'25.83999379753227, -80.21533095051186'",ID-Card,2024-12-22,2025-01-03,5,3,,3,1,2,3
ORD3494,POST045,CUST195,"'25.72230544391073, -80.19268262469868'",ID-Card,2024-12-23,2025-01-04,6,1,,2,1,3,2
ORD3495,POST046,CUST196,"'25.85835128180295, -80.32643836387508'",Drivers-License,2024-12-24,2025-01-02,4,1,,3,1,1,1
ORD3496,POST047,CUST197,"'25.855274545254694, -80.25086279312686'",Passport,2024-12-25,2025-01-04,6,2,,1,1,2,3
ORD3497,POST048,CUST198,"'25.758145276254407, -79.96771092381893'",ID-Card,2024-12-26,2025-01-03,5,1,,1,0,3,2
ORD3498,POST049,CUST199,"'25.512038462218946, -80.37111786802453'",ID-Card,2024-12-27,2025-01-06,1,1,,1,1,1,1
ORD3499,POST050,CUST200,"'25.679350683609798, -80.4226353972789'",Drivers-License,2024-12-28,2025-01-06,1,3,5.0,3,1,2,3
ORD3500,POST001,CUST201,"'25.716424125085048, -80.3181249722948'",ID-Card,2024-12-29,2025-01-07,2,1,,1,1,3,2
ORD3501,POST002,CUST202,"'25.799651994779218, -80.10626952820002'",Drivers-License,2024-12-30,2025-01-09,4,1,,1,1,1,1
ORD3502,POST003,CUST203,"'25.724494270316537, -80.18267759075361'",ID-Card,2024-12-31,2025-01-10,5,2,,2,1,2,3
ORD3503,POST004,CUST204,"'25.71547509906439, -80.18888822487759'",ID-Card,2024-12-01,2024-12-11,3,1,4.0,1,1,3,2
ORD3504,POST005,CUST205,"'25.670283125597116, -79.9519139741828'",Drivers-License,2024-12-02,2024-12-11,3,5,,1,1,1,1
ORD3505,POST006,CUST206,"'25.551361311360274, -80.31792038898317'",ID-Card,2024-12-03,2024-12-13,5,3,,1,1,2,3
ORD3506,POST007,CUST207,"'25.727276768750116, -80.23926354275712'",ID-Card,2024-12-04,2024-12-14,6,1,,3,1,3,2
ORD3507,POST008,CUST208,"'25.81244179251375, -80.0261844681461'",ID-Card,2024-12-05,2024-12-17,2,1,,1,1,1,1
ORD3508,POST009,CUST209,"'25.707079460346417, -80.33813368938158'",Passport,2024-12-06,2024-12-14,6,2,,3,1,2,3
ORD3509,POST010,CUST210,"'25.785494129096225, -80.24550715962542'",ID-Card,2024-12-07,2024-12-17,2,1,,1,1,3,2
ORD3510,POST011,CUST211,"'25.553032804686907, -80.07347144605536'",ID-Card,2024-12-08,2024-12-17,2,5,,1,1,1,1
ORD3511,POST012,CUST212,"'25.916710980919095, -80.26129212248183'",Passport,2024-12-09,2024-12-18,3,3,,1,0,2,3
ORD3512,POST013,CUST213,"'25.52454944609303, -80.39651382900107'",ID-Card,2024-12-10,2024-12-19,4,1,,3,1,3,2
ORD3513,POST014,CUST214,"'25.98349001370665, -80.41857125496058'",ID-Card,2024-12-11,2024-12-21,6,1,,2,1,1,1
ORD3514,POST015,CUST215,"'25.871759966078116, -80.44009728579749'",ID-Card,2024-12-12,2024-12-21,6,2,,2,0,2,3
ORD3515,POST016,CUST216,"'25.765750779150977, -80.01970579782416'",ID-Card,2024-12-13,2024-12-23,1,1,,3,1,3,2
ORD3516,POST017,CUST217,"'25.79860981046525, -79.96838333423152'",ID-Card,2024-12-14,2024-12-26,4,5,,1,1,1,1
ORD3517,POST018,CUST218,"'25.623362640640813, -80.18939624892717'",ID-Card,2024-12-15,2024-12-26,4,3,,1,1,2,3
ORD3518,POST019,CUST219,"'25.945011557863978, -80.29417609861324'",ID-Card,2024-12-16,2024-12-26,4,1,,1,0,3,2
ORD3519,POST020,CUST220,"'25.908927417341086, -80.1345381270553'",Drivers-License,2024-12-17,2024-12-27,5,1,,2,1,1,1
ORD3520,POST021,CUST221,"'25.68376011408718, -80.42020547053077'",ID-Card,2024-12-18,2024-12-31,2,2,,3,1,2,3
ORD3521,POST022,CUST222,"'26.003362187602296, -80.03789216290353'",ID-Card,2024-12-19,2025-01-01,3,1,,1,1,3,2
ORD3522,POST023,CUST223,"'25.628530812596647, -80.42183687679274'",Passport,2024-12-20,2024-12-30,1,5,,1,1,1,1
ORD3523,POST024,CUST224,"'25.604434531465838, -80.21520352191371'",Drivers-License,2024-12-21,2025-01-03,5,3,,3,1,2,3
ORD3524,POST025,CUST225,"'25.58959752739336, -80.10133705292225'",ID-Card,2024-12-22,2025-01-02,4,1,,1,1,3,2
ORD3525,POST026,CUST226,"'25.8100304799439, -80.18496599429058'",ID-Card,2024-12-23,2025-01-03,5,1,,1,1,1,1
ORD3526,POST027,CUST227,"'25.789597160389317, -80.28450292481746'",Drivers-License,2024-12-24,2025-01-04,6,2,,1,1,2,3
ORD3527,POST028,CUST228,"'25.53169564527776, -80.31873671474015'",ID-Card,2024-12-25,2025-01-04,6,1,,1,1,3,2
ORD3528,POST029,CUST229,"'25.95318630779515, -80.00157683107658'",Drivers-License,2024-12-26,2025-01-06,1,5,,2,0,1,1
ORD3529,POST030,CUST230,"'25.605476469333894, -80.10902396889806'",ID-Card,2024-12-27,2025-01-04,6,3,,3,1,2,3
ORD3530,POST031,CUST231,"'25.624584166127743, -80.26135302878156'",Drivers-License,2024-12-28,2025-01-06,1,1,,2,1,3,2
ORD3531,POST032,CUST232,"'25.614398599358392, -80.02270233276622'",Drivers-License,2024-12-29,2025-01-07,2,1,,1,1,1,1
ORD3532,POST033,CUST233,"'25.986894918566602, -80.10622868910782'",Drivers-License,2024-12-30,2025-01-10,5,2,,2,1,2,3
ORD3533,POST034,CUST234,"'25.935935086162775, -80.14590525281622'",ID-Card,2024-12-31,2025-01-08,3,1,,1,1,3,2
ORD3534,POST035,CUST235,"'25.704382261604188, -80.23961702926019'",Drivers-License,2024-12-01,2024-12-12,4,1,,1,1,1,1
ORD3535,POST036,CUST236,"'25.650078119014086, -80.36314207210908'",ID-Card,2024-12-02,2024-12-10,2,3,,1,1,2,3
ORD3536,POST037,CUST237,"'25.709375140804653, -80.13025243666742'",Drivers-License,2024-12-03,2024-12-13,5,1,,1,1,3,2
ORD3537,POST038,CUST238,"'25.750627029981292, -80.19190545151883'",ID-Card,2024-12-04,2024-12-12,4,1,,1,0,1,1
ORD3538,POST039,CUST239,"'25.674765310305947, -80.04308285600969'",Drivers-License,2024-12-05,2024-12-14,6,2,,1,1,2,3
ORD3539,POST040,CUST240,"'25.761429721363353, -80.04613353617863'",Passport,2024-12-06,2024-12-18,3,1,,1,1,3,2
ORD3540,POST041,CUST241,"'25.817600719869155, -80.4200889283837'",Drivers-License,2024-12-07,2024-12-17,2,1,,1,1,1,1
ORD3541,POST042,CUST242,"'25.781158342086645, -80.18838261541912'",ID-Card,2024-12-08,2024-12-19,4,3,,2,1,2,3
ORD3542,POST043,CUST243,"'25.973735733325615, -80.14221235829311'",Passport,2024-12-09,2024-12-18,3,1,,2,0,3,2
ORD3543,POST044,CUST244,"'25.69855881145816, -80.2086116667452'",Passport,2024-12-10,2024-12-20,5,1,,2,1,1,1
ORD3544,POST045,CUST245,"'25.76299726129314, -80.10607415274117'",ID-Card,2024-12-11,2024-12-20,5,2,,1,1,2,3
ORD3545,POST046,CUST246,"'25.80097767458831, -80.37302756137275'",Drivers-License,2024-12-12,2024-12-21,6,1,,3,1,3,2
ORD3546,POST047,CUST247,"'25.7703454896849, -80.20790356236427'",ID-Card,2024-12-13,2024-12-21,6,5,,2,1,1,1
ORD3547,POST048,CUST248,"'25.59055383227727, -79.9561484065569'",ID-Card,2024-12-14,2024-12-26,4,3,,1,1,2,3
ORD3548,POST049,CUST249,"'25.655422572773873, -79.94495669328877'",Drivers-License,2024-12-15,2024-12-24,2,1,,1,1,3,2
ORD3549,POST050,CUST250,"'25.533183660458338, -80.12573474350889'",ID-Card,2024-12-16,2024-12-26,4,1,,1,1,1,1
ORD3550,POST001,CUST251,"'25.80010445707271, -80.0443585206619'",Drivers-License,2024-12-17,2024-12-30,1,2,,3,1,2,3
ORD3551,POST002,CUST252,"'25.840444634536887, -80.29554229915063'",Passport,2024-12-18,2024-12-30,1,1,,3,1,3,2
ORD3552,POST003,CUST253,"'25.957495741941795, -80.0372040505132'",ID-Card,2024-12-19,2024-12-31,2,5,,1,1,1,1
ORD3553,POST004,CUST254,"'25.52326559985112, -80.04471603819434'",ID-Card,2024-12-20,2024-12-30,1,3,,2,1,2,3
ORD3554,POST005,CUST255,"'25.764510762030422, -80.15194715467017'",Passport,2024-12-21,2025-01-01,3,1,,1,1,3,2
ORD3555,POST006,CUST256,"'25.78233026700227, -80.06400508092096'",Passport,2024-12-22,2025-01-01,3,1,,2,1,1,1
ORD3556,POST007,CUST257,"'25.881460964759736, -80.34543632242976'",ID-Card,2024-12-23,2025-01-04,6,2,,1,1,2,3
ORD3557,POST008,CUST258,"'25.813622102822393, -80.23742912117764'",ID-Card,2024-12-24,2025-01-03,5,1,,3,0,3,2
ORD3558,POST009,CUST259,"'25.512490052549182, -80.10089318142143'",ID-Card,2024-12-25,2025-01-04,6,5,,1,0,1,1
ORD3559,POST010,CUST260,"'25.77664482854347, -80.37837119963768'",ID-Card,2024-12-26,2025-01-03,5,3,,1,1,2,3
ORD3560,POST011,CUST261,"'25.535802487375353, -80.07204767817258'",ID-Card,2024-12-27,2025-01-06,1,1,,1,1,3,2
ORD3561,POST012,CUST262,"'25.760139650755658, -80.0719384678857'",ID-Card,2024-12-28,2025-01-08,3,1,,3,1,1,1
ORD3562,POST013,CUST263,"'25.557717505352446, -80.16879791603417'",ID-Card,2024-12-29,2025-01-06,1,2,,1,1,2,3
ORD3563,POST014,CUST264,"'25.56951207491743, -80.07237475467163'",Drivers-License,2024-12-30,2025-01-09,4,1,,3,0,3,2
ORD3564,POST015,CUST265,"'25.519991821228672, -80.38428583255391'",ID-Card,2024-12-31,2025-01-09,4,5,,1,1,1,1
ORD3565,POST016,CUST266,"'25.5364823893688, -80.3047958091441'",ID-Card,2024-12-01,2024-12-12,4,3,,3,1,2,3
ORD3566,POST017,CUST267,"'25.588636040001646, -80.30427124920087'",Passport,2024-12-02,2024-12-12,4,1,,2,1,3,2
ORD3567,POST018,CUST268,"'25.769361263034245, -80.41825127950695'",Passport,2024-12-03,2024-12-12,4,1,,2,0,1,1
ORD3568,POST019,CUST269,"'25.84908400746138, -80.08325286230334'",Drivers-License,2024-12-04,2024-12-13,5,2,3.0,1,1,2,3
ORD3569,POST020,CUST270,"'25.661971288668997, -80.24441246655542'",ID-Card,2024-12-05,2024-12-13,5,1,,1,1,3,2
ORD3570,POST021,CUST271,"'25.580090105901018, -80.10439096775542'",ID-Card,2024-12-06,2024-12-17,2,5,,1,1,1,1
ORD3571,POST022,CUST272,"'25.59670017355083, -80.08539729691348'",Passport,2024-12-07,2024-12-17,2,3,,1,1,2,3
ORD3572,POST023,CUST273,"'25.659507125494017, -80.26485272504956'",ID-Card,2024-12-08,2024-12-18,3,1,,1,1,3,2
ORD3573,POST024,CUST274,"'25.584981486646406, -80.0948505521064'",Letters,2024-12-09,2024-12-17,2,1,,2,1,1,1
ORD3574,POST025,CUST275,"'25.930496778078968, -80.34871100515795'",Drivers-License,2024-12-10,2024-12-18,3,2,,1,0,2,3
ORD3575,POST026,CUST276,"'25.962613054599615, -80.27376125242242'",ID-Card,2024-12-11,2024-12-20,5,1,,1,1,3,2
ORD3576,POST027,CUST277,"'25.831642834833335, -80.4179288508988'",Passport,2024-12-12,2024-12-20,5,1,,1,1,1,1
ORD3577,POST028,CUST278,"'25.573903243378922, -79.95485433562955'",Drivers-License,2024-12-13,2024-12-26,4,3,,1,1,2,3
ORD3578,POST029,CUST279,"'25.89588890056991, -80.17592035673277'",Passport,2024-12-14,2024-12-26,4,1,,1,1,3,2
ORD3579,POST030,CUST280,"'25.832479745142745, -80.00796705219723'",ID-Card,2024-12-15,2024-12-24,2,1,,1,0,1,1
ORD3580,POST031,CUST281,"'25.731289414490824, -80.32317258679421'",ID-Card,2024-12-16,2024-12-24,2,2,,1,1,2,3
ORD3581,POST032,CUST282,"'25.6004758155386, -80.34640348792723'",Passport,2024-12-17,2024-12-28,6,1,,1,1,3,2
ORD3582,POST033,CUST283,"'25.890794906267388, -80.19162328275755'",ID-Card,2024-12-18,2024-12-31,2,1,,1,0,1,1
ORD3583,POST034,CUST284,"'26.002232434285588, -80.02461790466889'",Passport,2024-12-19,2024-12-28,6,3,,1,1,2,3
ORD3584,POST035,CUST285,"'25.66709249499509, -80.44129778975649'",ID-Card,2024-12-20,2025-01-02,4,1,,1,1,3,2
ORD3585,POST036,CUST286,"'25.935898559648184, -80.35203943458606'",ID-Card,2024-12-21,2025-01-01,3,1,,1,1,1,1
ORD3586,POST037,CUST287,"'25.767933803342018, -80.09972272239806'",Passport,2024-12-22,2024-12-31,2,2,,3,1,2,3
ORD3587,POST038,CUST288,"'25.888299042594397, -80.2629096414705'",Passport,2024-12-23,2025-01-01,3,1,,2,1,3,2
ORD3588,POST039,CUST289,"'25.875808021951215, -80.18631343942447'",ID-Card,2024-12-24,2025-01-06,1,5,,1,1,1,1
ORD3589,POST040,CUST290,"'25.53378830378171, -80.36586030269748'",Passport,2024-12-25,2025-01-06,1,3,,1,1,2,3
ORD3590,POST041,CUST291,"'25.548658650971422, -80.09380306292526'",Passport,2024-12-26,2025-01-03,5,1,,1,1,3,2
ORD3591,POST042,CUST292,"'25.733670848345135, -80.25740040195224'",Drivers-License,2024-12-27,2025-01-07,2,1,,1,1,1,1
ORD3592,POST043,CUST293,"'25.548052019995005, -80.41900031646905'",ID-Card,2024-12-28,2025-01-06,1,2,,1,1,2,3
ORD3593,POST044,CUST294,"'25.843994715632853, -80.24673090470215'",ID-Card,2024-12-29,2025-01-09,4,1,,2,1,3,2
ORD3594,POST045,CUST295,"'25.679136512536545, -80.17894518253823'",ID-Card,2024-12-30,2025-01-09,4,5,,1,1,1,1
ORD3595,POST046,CUST296,"'25.67954455410399, -79.95299620340322'",Articles,2024-12-31,2025-01-08,3,3,,1,0,2,3
ORD3596,POST047,CUST297,"'25.518971920565154, -80.41417333404429'",Passport,2024-12-01,2024-12-09,1,1,,1,1,3,2
ORD3597,POST048,CUST298,"'25.98428882602456, -79.9856680992381'",Passport,2024-12-02,2024-12-11,3,1,,2,1,1,1
ORD3598,POST049,CUST299,"'25.65923373183312, -79.96249013835168'",Passport,2024-12-03,2024-12-12,4,2,,2,1,2,3
ORD3599,POST050,CUST300,"'25.88035301352961, -80.35570098673521'",Passport,2024-12-04,2024-12-13,5,1,,2,0,3,2
ORD3600,POST001,CUST001,"'25.526115875785496, -80.00066203001532'",Drivers-License,2024-12-05,2024-12-17,2,5,,3,1,1,1
ORD3601,POST002,CUST002,"'25.546507722715326, -79.98987888676757'",ID-Card,2024-12-06,2024-12-16,1,3,,3,1,2,3
ORD3602,POST003,CUST003,"'25.827824014048712, -80.35998510989357'",Passport,2024-12-07,2024-12-19,4,1,5.0,1,1,3,2
ORD3603,POST004,CUST004,"'25.838510071145866, -80.42210752206364'",ID-Card,2024-12-08,2024-12-16,1,1,,1,1,1,1
ORD3604,POST005,CUST005,"'25.937019054988372, -80.16729828780483'",Drivers-License,2024-12-09,2024-12-17,2,2,5.0,3,1,2,3
ORD3605,POST006,CUST006,"'25.814032823144352, -80.01115352873967'",Passport,2024-12-10,2024-12-20,5,1,5.0,2,1,3,2
ORD3606,POST007,CUST007,"'25.887007368723683, -80.31401312195878'",Drivers-License,2024-12-11,2024-12-23,1,5,,2,0,1,1
ORD3607,POST008,CUST008,"'25.934707914434306, -80.19739684439853'",ID-Card,2024-12-12,2024-12-24,2,3,,2,1,2,3
ORD3608,POST009,CUST009,"'25.56165516536471, -80.27206061103857'",Passport,2024-12-13,2024-12-24,2,1,,2,1,3,2
ORD3609,POST010,CUST010,"'25.943487469814862, -80.22299703175501'",ID-Card,2024-12-14,2024-12-27,5,1,,1,1,1,1
ORD3610,POST011,CUST011,"'25.63024028981817, -80.0704162552644'",Drivers-License,2024-12-15,2024-12-27,5,2,,1,1,2,3
ORD3611,POST012,CUST012,"'25.671414386205395, -80.07703355202808'",ID-Card,2024-12-16,2024-12-28,6,1,,1,0,3,2
ORD3612,POST013,CUST013,"'25.544612142533524, -80.15489986328525'",ID-Card,2024-12-17,2024-12-28,6,5,,3,1,1,1
ORD3613,POST014,CUST014,"'25.688568848918536, -80.29672653677905'",Drivers-License,2024-12-18,2024-12-31,2,3,,1,1,2,3
ORD3614,POST015,CUST015,"'25.57024219164587, -80.2962273621909'",ID-Card,2024-12-19,2024-12-31,2,1,,2,0,3,2
ORD3615,POST016,CUST016,"'25.807571483809078, -80.25492656493871'",Passport,2024-12-20,2025-01-02,4,1,,3,1,1,1
ORD3616,POST017,CUST017,"'25.572266003744144, -80.25506512461169'",Drivers-License,2024-12-21,2025-01-01,3,2,,1,1,2,3
ORD3617,POST018,CUST018,"'25.752834403586785, -80.35780284181318'",Drivers-License,2024-12-22,2025-01-03,5,1,,1,1,3,2
ORD3618,POST019,CUST019,"'25.82823052419211, -80.32943493402406'",Passport,2024-12-23,2025-01-04,6,1,,1,1,1,1
ORD3619,POST020,CUST020,"'25.70302613175971, -80.03456178176482'",Passport,2024-12-24,2025-01-02,4,3,,1,1,2,3
ORD3620,POST021,CUST021,"'25.880939483125683, -80.41309039154324'",Drivers-License,2024-12-25,2025-01-03,5,1,,2,1,3,2
ORD3621,POST022,CUST022,"'25.648029037351055, -80.13377533989592'",Drivers-License,2024-12-26,2025-01-07,2,1,,1,1,1,1
ORD3622,POST023,CUST023,"'25.80945738922716, -80.05276181181165'",Drivers-License,2024-12-27,2025-01-06,1,2,,1,1,2,3
ORD3623,POST024,CUST024,"'25.52920798393665, -80.06748656339381'",Passport,2024-12-28,2025-01-08,3,1,,1,1,3,2
